"date","indpro_SCA","gdp_SCA","consumption_SCA","exports_SCA","imports_SCA","gross_capital_formation_SCA","eurozone_BCI","BS_RAS","BS_RCI","BS_REBS","BS_REM","BS_ROP","BS_RPBS","BS_ESI_I","BS_ICI_BAL","BS_CSMCI_BAL","emu","hicp","AIM_E7000","IC_OBS_G3000","IMP_O4100_TOT","GID_CAL_O4652","GID_CAL_O4671","GID_CAL_O4680","GID_CAL_C0100","GID_CAL_C0200","financial_account_net","current_account_balance","turnover_industry","unemployment","import_price_industry","turnover_services","tourism_nights","mobility_retail_and_recreation_gmi_d1","mobility_retail_and_recreation_gmi_d2","mobility_retail_and_recreation_gmi_d3","mobility_retail_and_recreation_gmi_d4","mobility_retail_and_recreation_gmi_d5","mobility_retail_and_recreation_gmi_d6","mobility_retail_and_recreation_gmi_d7","mobility_retail_and_recreation_gmi_d8","mobility_retail_and_recreation_gmi_d9","mobility_retail_and_recreation_gmi_d10","mobility_retail_and_recreation_gmi_d11","mobility_retail_and_recreation_gmi_d12","mobility_retail_and_recreation_gmi_d13","mobility_retail_and_recreation_gmi_d14","mobility_retail_and_recreation_gmi_d15","mobility_retail_and_recreation_gmi_d16","mobility_retail_and_recreation_gmi_d17","mobility_retail_and_recreation_gmi_d18","mobility_retail_and_recreation_gmi_d19","mobility_retail_and_recreation_gmi_d20","mobility_retail_and_recreation_gmi_d21","mobility_retail_and_recreation_gmi_d22","mobility_retail_and_recreation_gmi_d23","mobility_retail_and_recreation_gmi_d24","mobility_retail_and_recreation_gmi_d25","mobility_retail_and_recreation_gmi_d26","mobility_retail_and_recreation_gmi_d27","mobility_retail_and_recreation_gmi_d28","mobility_retail_and_recreation_gmi_d29","mobility_retail_and_recreation_gmi_d30","mobility_transit_stations_gmi_d1","mobility_transit_stations_gmi_d2","mobility_transit_stations_gmi_d3","mobility_transit_stations_gmi_d4","mobility_transit_stations_gmi_d5","mobility_transit_stations_gmi_d6","mobility_transit_stations_gmi_d7","mobility_transit_stations_gmi_d8","mobility_transit_stations_gmi_d9","mobility_transit_stations_gmi_d10","mobility_transit_stations_gmi_d11","mobility_transit_stations_gmi_d12","mobility_transit_stations_gmi_d13","mobility_transit_stations_gmi_d14","mobility_transit_stations_gmi_d15","mobility_transit_stations_gmi_d16","mobility_transit_stations_gmi_d17","mobility_transit_stations_gmi_d18","mobility_transit_stations_gmi_d19","mobility_transit_stations_gmi_d20","mobility_transit_stations_gmi_d21","mobility_transit_stations_gmi_d22","mobility_transit_stations_gmi_d23","mobility_transit_stations_gmi_d24","mobility_transit_stations_gmi_d25","mobility_transit_stations_gmi_d26","mobility_transit_stations_gmi_d27","mobility_transit_stations_gmi_d28","mobility_transit_stations_gmi_d29","mobility_transit_stations_gmi_d30","mobility_workplaces_gmi_d1","mobility_workplaces_gmi_d2","mobility_workplaces_gmi_d3","mobility_workplaces_gmi_d4","mobility_workplaces_gmi_d5","mobility_workplaces_gmi_d6","mobility_workplaces_gmi_d7","mobility_workplaces_gmi_d8","mobility_workplaces_gmi_d9","mobility_workplaces_gmi_d10","mobility_workplaces_gmi_d11","mobility_workplaces_gmi_d12","mobility_workplaces_gmi_d13","mobility_workplaces_gmi_d14","mobility_workplaces_gmi_d15","mobility_workplaces_gmi_d16","mobility_workplaces_gmi_d17","mobility_workplaces_gmi_d18","mobility_workplaces_gmi_d19","mobility_workplaces_gmi_d20","mobility_workplaces_gmi_d21","mobility_workplaces_gmi_d22","mobility_workplaces_gmi_d23","mobility_workplaces_gmi_d24","mobility_workplaces_gmi_d25","mobility_workplaces_gmi_d26","mobility_workplaces_gmi_d27","mobility_workplaces_gmi_d28","mobility_workplaces_gmi_d29","mobility_workplaces_gmi_d30"
1990-12-01,0.213076195568681,NA,NA,NA,NA,NA,-0.979370597452809,-0.283457736710873,0.15671370746705,-0.10143019898741,-0.0875801935880092,-0.19935032217389,0.15771409134094,-0.60035452995794,-0.15179834131309,-0.122758974432248,-1.43239055807068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0292976156690754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991-01-01,0.872004706838461,-0.112195718986763,-0.0960004146959694,-0.10594290395659,0.153904844298452,0.367176743599578,-2.43904554921198,-0.795921220431384,0.647274659903366,-0.667789252663526,0.104898310964169,-0.911882714139982,0.987589395631186,0.424215416424898,0.826248114517833,-1.52442293249924,-0.553439672392682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0292976156690754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991-02-01,-0.753352287626991,NA,NA,NA,NA,NA,-1.46592891470587,3.11588337196851,-2.40929742835368,-2.52418837304635,0.554014821585919,-2.81196909271623,-0.412200274255975,-1.46483542221845,-1.89394359076192,0.553906384634576,-3.51989891155594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0292976156690754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991-03-01,0.213076195568681,NA,NA,NA,NA,NA,-0.492812280199753,-0.64218217531523,-1.61685281287963,0.323339091269676,0.554014821585919,0.598007354550071,-3.16178712582004,0.0400016865313332,-0.0295425343342239,2.68056894170174,-0.333701950973187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0292976156690754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991-04-01,-0.270138046029161,-0.0206491076155292,0.00606366877283998,0.116056734144677,-0.212901259704517,-0.668941087971985,-0.00625396294669738,-1.76960183950035,1.02462923870053,1.1571454758484,-0.79333471027933,1.27660963261302,-0.122243842636492,0.424215416424898,0.734556259283683,-1.37942321269921,-0.828111824167061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.843352793902669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991-05-01,-0.53370945053707,NA,NA,NA,NA,NA,-0.00625396294669738,-0.368868317330958,1.02462923870053,0.76384057746221,-0.79333471027933,0.801588037968955,0.927598409778879,0.104037308180266,-0.0601064860789406,-0.0260924945655586,-0.00409536884394411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.843352793902669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991-06-01,0.608433302330552,NA,NA,NA,NA,NA,-0.492812280199753,0.365662676001773,-0.333847244969267,-0.148626786793753,-0.215899196622795,-0.131490094367595,-0.232227316699054,0.232108551478113,0.948503921496698,-1.33108997276586,1.47913425073769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0292976156690754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991-07-01,-0.665495152791025,-0.0824433067967701,-0.115639788855267,0.112527979029518,-0.22615346700874,-0.602130601596812,-0.00625396294669738,-0.12971869159472,-0.673466365886717,-0.730718036405316,-0.119659944346705,-0.911882714139983,-0.682159710591356,-0.152105178415447,-0.39630995527082,-0.0260924945655586,0.325511213285318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.843352793902669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991-08-01,0.52057616749458,NA,NA,NA,NA,NA,-0.00625396294669738,-0.0443081109746355,0.798216491422233,0.307606895334228,0.00865905868808001,0.360496557228041,1.03758188384144,0.616322281371682,0.0621493208999242,0.263906945034509,-0.278767520618313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.843352793902669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991-09-01,0.169147628150692,NA,NA,NA,NA,NA,-0.00625396294669738,-0.0443081109746355,0.590671473083791,0.22894591565699,-0.0555004428293129,0.224776101615451,0.777620945148112,0.680357903020606,0.031585369155208,0.650572864501266,-1.04784954558656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.843352793902683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
